time,total,ipad,water_heater,lamp
2020-5-24 17:34:50,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:35:0,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:35:10,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:35:20,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:35:30,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:35:40,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:35:50,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:36:0,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:36:10,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:36:20,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:36:30,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:36:40,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:36:50,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:37:1,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:37:11,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:37:21,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:37:31,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:37:41,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:37:51,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:38:1,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:38:11,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:38:21,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:38:31,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:38:41,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:38:51,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:39:1,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:39:11,42.57192296995122,4.236948941954832,2.1978764759003036,33.88453166156256
2020-5-24 17:39:21,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:39:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:39:41,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:39:51,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:40:1,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:40:11,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:40:21,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:40:31,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:40:41,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:40:51,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:41:1,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:41:11,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:41:21,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:41:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:41:41,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:41:51,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:42:1,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:42:11,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:42:21,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:42:31,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:42:41,44.69979109362845,6.370479708832963,2.1978764759003036,33.88453166156256
2020-5-24 17:42:51,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:43:1,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:43:11,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:43:21,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:43:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:43:41,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:43:51,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:44:1,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:44:11,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:44:21,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:44:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:44:41,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:44:51,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:45:1,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:45:11,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:45:21,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:45:31,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:45:41,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:45:51,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:46:1,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:46:11,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:46:21,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:46:31,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:46:41,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:46:51,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:47:1,42.57192296995122,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:47:11,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:47:21,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:47:31,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:47:41,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:47:51,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:48:1,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:48:11,42.57192296995122,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:48:21,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:48:31,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:48:41,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:48:51,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:49:1,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:49:11,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:49:21,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:49:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:49:41,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:49:51,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:50:1,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:50:11,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:50:21,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:50:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:50:41,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:50:51,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:51:1,44.69979109362845,4.236948941954832,0.0,33.88453166156256
2020-5-24 17:51:11,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:51:21,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:51:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:51:41,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:51:51,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:52:1,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:52:11,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:52:21,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:52:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:52:41,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:52:51,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:53:1,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:53:11,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:53:21,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:53:31,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:53:41,44.69979109362845,4.236948941954832,0.0,36.00143824084686
2020-5-24 17:53:51,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:54:1,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:54:11,44.69979109362845,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:54:21,42.57192296995122,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:54:31,44.69979109362845,6.370479708832963,0.0,33.88453166156256
2020-5-24 17:54:41,42.57192296995122,6.370479708832963,0.0,36.00143824084686
2020-5-24 17:54:51,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:55:1,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:55:11,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:55:21,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:55:31,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:55:41,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:55:51,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:56:1,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 17:56:11,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:56:21,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:56:31,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:56:41,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:56:51,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 17:57:1,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:57:11,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 17:57:21,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:57:31,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 17:57:41,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:57:52,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 17:58:2,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:58:12,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:58:22,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:58:32,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 17:58:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:58:52,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:59:2,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 17:59:12,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 17:59:22,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 17:59:32,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 17:59:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 17:59:52,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:0:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:0:12,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:0:22,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:0:32,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:0:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:0:52,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:1:2,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:1:12,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:1:22,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:1:32,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:1:42,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:1:52,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:2:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:2:12,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:2:22,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:2:32,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:2:42,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:2:52,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:3:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:3:12,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:3:22,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:3:32,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:3:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:3:52,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:4:2,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:4:12,36.18824969878788,2.103410989733614,0.0,33.88453166156256
2020-5-24 18:4:22,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:4:32,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:4:42,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:4:52,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:5:2,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:5:12,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:5:22,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:5:32,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:5:42,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:5:52,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:6:2,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:6:12,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:6:22,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:6:32,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:6:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:6:52,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:7:2,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:7:12,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:7:22,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:7:32,38.31615227253093,2.103410989733614,0.0,33.88453166156256
2020-5-24 18:7:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:7:52,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:8:2,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:8:12,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:8:22,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:8:32,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:8:42,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:8:52,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:9:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:9:12,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:9:22,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:9:32,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:9:42,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:9:52,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:10:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:10:12,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:10:22,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:10:32,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:10:42,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:10:52,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:11:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:11:12,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:11:22,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:11:32,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:11:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:11:52,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:12:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:12:12,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:12:22,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:12:32,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:12:42,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:12:52,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:13:2,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:13:12,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:13:22,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:13:32,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:13:42,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:13:52,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:14:2,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:14:12,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:14:22,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:14:32,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:14:42,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:14:52,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:15:2,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:15:12,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:15:22,36.18824969878788,0.0,0.0,36.00143824084686
2020-5-24 18:15:32,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:15:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:15:52,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:16:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:16:12,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:16:22,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:16:32,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:16:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:16:52,38.31615227253093,0.0,2.1978764759003036,36.00143824084686
2020-5-24 18:17:2,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:17:12,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:17:22,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:17:32,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:17:42,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:17:52,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:18:2,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:18:12,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:18:23,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:18:33,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:18:43,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:18:53,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:19:3,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:19:13,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:19:23,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:19:33,38.31615227253093,0.0,0.0,36.00143824084686
2020-5-24 18:19:43,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:19:53,36.18824969878788,0.0,0.0,33.88453166156256
2020-5-24 18:20:3,38.31615227253093,0.0,0.0,33.88453166156256
2020-5-24 18:20:13,38.31615227253093,0.0,0.0,33.88453166156256
